MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
6,2022,LOMBARDIA,03,SVIZZERA,CHE,AIRE,13,6,27,31,35,112
6,2022,PIEMONTE,01,SVIZZERA,CHE,AIRE,2,0,7,6,10,25
6,2022,PUGLIA,16,SVIZZERA,CHE,AIRE,4,3,5,12,7,31
6,2022,SARDEGNA,20,SVIZZERA,CHE,AIRE,2,0,2,2,4,10
6,2022,SICILIA,19,SVIZZERA,CHE,AIRE,0,0,0,1,2,3
6,2022,TOSCANA,09,SVIZZERA,CHE,AIRE,1,2,2,0,4,9
6,2022,TRENTINO ALTO ADIGE,04,SVIZZERA,CHE,AIRE,0,0,0,1,2,3
6,2022,UMBRIA,10,SVIZZERA,CHE,AIRE,0,0,1,3,2,6
6,2022,VENETO,05,SVIZZERA,CHE,AIRE,4,2,2,1,4,13
6,2022,CAMPANIA,15,THAILANDIA,THA,AIRE,0,0,0,0,1,1
6,2022,EMILIA ROMAGNA,08,THAILANDIA,THA,AIRE,0,1,0,0,0,1
6,2022,PIEMONTE,01,THAILANDIA,THA,AIRE,0,0,1,0,0,1
6,2022,SARDEGNA,20,THAILANDIA,THA,AIRE,0,0,0,0,1,1
6,2022,TOSCANA,09,THAILANDIA,THA,AIRE,0,0,0,1,6,7
6,2022,CAMPANIA,15,TUNISIA,TUN,AIRE,3,0,0,0,11,14
6,2022,EMILIA ROMAGNA,08,TUNISIA,TUN,AIRE,0,0,0,1,8,9
6,2022,LAZIO,12,TUNISIA,TUN,AIRE,3,1,5,15,3,27
6,2022,LOMBARDIA,03,TUNISIA,TUN,AIRE,0,0,0,1,1,2
6,2022,MARCHE,11,TUNISIA,TUN,AIRE,0,0,0,1,0,1
6,2022,PIEMONTE,01,TUNISIA,TUN,AIRE,0,0,0,0,2,2
6,2022,SARDEGNA,20,TUNISIA,TUN,AIRE,0,0,1,0,3,4
6,2022,SICILIA,19,TUNISIA,TUN,AIRE,0,0,2,4,2,8
6,2022,TOSCANA,09,TUNISIA,TUN,AIRE,0,1,0,9,0,10
6,2022,VENETO,05,TUNISIA,TUN,AIRE,0,0,0,1,0,1
6,2022,LAZIO,12,TURCHIA,TUR,AIRE,0,0,0,1,1,2
6,2022,SICILIA,19,TURCHIA,TUR,AIRE,1,0,1,0,0,2
6,2022,LOMBARDIA,03,UCRAINA,UKR,AIRE,0,2,0,0,0,2
6,2022,VENETO,05,UGANDA,UGA,AIRE,0,0,1,0,0,1
6,2022,LAZIO,12,UNGHERIA,HUN,AIRE,0,0,1,0,0,1
6,2022,LOMBARDIA,03,UNGHERIA,HUN,AIRE,0,0,5,1,1,7
6,2022,VENETO,05,UNGHERIA,HUN,AIRE,0,2,2,1,3,8
6,2022,CALABRIA,18,URUGUAY,URY,AIRE,0,0,0,0,1,1
6,2022,EMILIA ROMAGNA,08,UZBEKISTAN,UZB,AIRE,0,1,1,1,2,5
6,2022,CAMPANIA,15,VENEZUELA,VEN,AIRE,0,0,0,4,0,4
6,2022,LAZIO,12,VENEZUELA,VEN,AIRE,0,0,1,0,0,1
6,2022,LOMBARDIA,03,VENEZUELA,VEN,AIRE,0,0,0,0,1,1
6,2022,MARCHE,11,VENEZUELA,VEN,AIRE,2,3,7,0,0,12
6,2022,PUGLIA,16,VENEZUELA,VEN,AIRE,0,1,0,3,2,6
6,2022,EMILIA ROMAGNA,08,VIETNAM,VNM,AIRE,0,0,1,0,0,1
6,2022,ABRUZZO,13,,,Residenti,142,892,743,963,2250,4990
6,2022,BASILICATA,17,,,Residenti,50,333,351,421,1024,2179
6,2022,CALABRIA,18,,,Residenti,296,1064,1252,1742,3962,8316
6,2022,CAMPANIA,15,,,Residenti,854,2855,3473,5503,14928,27613
6,2022,EMILIA ROMAGNA,08,,,Residenti,492,3300,4578,4958,14763,28091
6,2022,FRIULI VENEZIA GIULIA,06,,,Residenti,95,710,1005,1057,2962,5829
6,2022,LAZIO,12,,,Residenti,1031,4063,3837,6295,14582,29808
6,2022,LIGURIA,07,,,Residenti,174,934,1093,1224,3419,6844
6,2022,LOMBARDIA,03,,,Residenti,1370,7221,8950,10610,34024,62175
6,2022,MARCHE,11,,,Residenti,128,849,994,1089,3170,6230
6,2022,MOLISE,14,,,Residenti,37,177,183,203,510,1110
6,2022,PIEMONTE,01,,,Residenti,499,2704,3018,3841,11063,21125
6,2022,PUGLIA,16,,,Residenti,457,2300,2132,3065,8338,16292
6,2022,SARDEGNA,20,,,Residenti,207,1192,1083,1529,3524,7535
6,2022,SICILIA,19,,,Residenti,964,5370,2810,4881,10401,24426
6,2022,TOSCANA,09,,,Residenti,450,2604,2751,3350,8781,17936
6,2022,TRENTINO ALTO ADIGE,04,,,Residenti,90,398,745,656,1499,3388
6,2022,UMBRIA,10,,,Residenti,117,906,681,904,2172,4780
6,2022,VALLE D'AOSTA,02,,,Residenti,3,35,61,80,206,385
6,2022,VENETO,05,,,Residenti,502,3680,4304,4714,12885,26085
7,2022,ABRUZZO,13,ALBANIA,ALB,AIRE,0,0,0,0,1,1
7,2022,CALABRIA,18,ALBANIA,ALB,AIRE,0,0,1,0,0,1
7,2022,EMILIA ROMAGNA,08,ALBANIA,ALB,AIRE,1,0,1,0,0,2
7,2022,LIGURIA,07,ALBANIA,ALB,AIRE,0,0,1,0,0,1
7,2022,TOSCANA,09,ALBANIA,ALB,AIRE,0,0,0,1,3,4
7,2022,CAMPANIA,15,ANDORRA,AND,AIRE,3,0,1,0,0,4
7,2022,EMILIA ROMAGNA,08,ANGOLA,AGO,AIRE,1,1,0,0,0,2
7,2022,CALABRIA,18,ARABIA SAUDITA,SAU,AIRE,0,0,2,0,0,2
7,2022,CAMPANIA,15,ARABIA SAUDITA,SAU,AIRE,1,2,0,0,0,3
7,2022,PIEMONTE,01,ARABIA SAUDITA,SAU,AIRE,0,0,0,0,2,2
7,2022,PUGLIA,16,ARABIA SAUDITA,SAU,AIRE,0,0,0,3,1,4
7,2022,ABRUZZO,13,ARGENTINA,ARG,AIRE,0,1,0,0,0,1
7,2022,BASILICATA,17,ARGENTINA,ARG,AIRE,0,0,1,1,0,2
7,2022,CALABRIA,18,ARGENTINA,ARG,AIRE,2,0,7,0,2,11
7,2022,CAMPANIA,15,ARGENTINA,ARG,AIRE,0,0,1,0,0,1
7,2022,LIGURIA,07,ARGENTINA,ARG,AIRE,0,1,3,1,1,6
7,2022,LOMBARDIA,03,ARGENTINA,ARG,AIRE,0,0,0,3,0,3
7,2022,MARCHE,11,ARGENTINA,ARG,AIRE,0,1,1,0,0,2
7,2022,MOLISE,14,ARGENTINA,ARG,AIRE,0,0,1,0,0,1
7,2022,PIEMONTE,01,ARGENTINA,ARG,AIRE,0,1,1,2,0,4
7,2022,SICILIA,19,ARGENTINA,ARG,AIRE,2,1,1,11,0,15
7,2022,TOSCANA,09,ARGENTINA,ARG,AIRE,0,0,0,0,2,2
7,2022,CALABRIA,18,AUSTRALIA,AUS,AIRE,0,1,0,0,0,1
7,2022,EMILIA ROMAGNA,08,AUSTRALIA,AUS,AIRE,0,1,2,1,1,5
7,2022,LAZIO,12,AUSTRALIA,AUS,AIRE,0,0,0,0,1,1
7,2022,LOMBARDIA,03,AUSTRALIA,AUS,AIRE,1,2,2,0,1,6
7,2022,MARCHE,11,AUSTRALIA,AUS,AIRE,0,0,0,3,1,4
7,2022,PIEMONTE,01,AUSTRALIA,AUS,AIRE,0,0,0,0,2,2
7,2022,SICILIA,19,AUSTRALIA,AUS,AIRE,2,1,1,2,0,6
7,2022,TRENTINO ALTO ADIGE,04,AUSTRALIA,AUS,AIRE,0,0,0,0,1,1
7,2022,UMBRIA,10,AUSTRALIA,AUS,AIRE,0,0,0,0,7,7
7,2022,VENETO,05,AUSTRALIA,AUS,AIRE,0,0,0,0,3,3
7,2022,FRIULI VENEZIA GIULIA,06,AUSTRIA,AUT,AIRE,0,0,1,3,0,4
7,2022,LIGURIA,07,AUSTRIA,AUT,AIRE,1,0,1,4,1,7
7,2022,LOMBARDIA,03,AUSTRIA,AUT,AIRE,0,0,0,0,2,2
7,2022,PIEMONTE,01,AUSTRIA,AUT,AIRE,0,0,0,0,2,2
7,2022,SICILIA,19,AUSTRIA,AUT,AIRE,0,0,0,3,0,3
7,2022,TRENTINO ALTO ADIGE,04,AUSTRIA,AUT,AIRE,0,1,2,8,9,20
7,2022,VENETO,05,AUSTRIA,AUT,AIRE,0,0,6,0,17,23
7,2022,EMILIA ROMAGNA,08,AZERBAIGIAN,AZE,AIRE,0,0,0,0,2,2
7,2022,LAZIO,12,AZERBAIGIAN,AZE,AIRE,0,0,0,0,1,1
7,2022,LAZIO,12,BAHAMAS,BHS,AIRE,0,2,0,0,0,2
7,2022,TOSCANA,09,BAHREIN,BHR,AIRE,0,0,0,0,1,1
7,2022,ABRUZZO,13,BELGIO,BEL,AIRE,0,1,0,0,0,1
7,2022,EMILIA ROMAGNA,08,BELGIO,BEL,AIRE,0,0,3,0,4,7
7,2022,FRIULI VENEZIA GIULIA,06,BELGIO,BEL,AIRE,0,0,1,0,0,1
7,2022,LAZIO,12,BELGIO,BEL,AIRE,0,1,8,8,8,25
7,2022,LOMBARDIA,03,BELGIO,BEL,AIRE,0,0,2,7,5,14
7,2022,PIEMONTE,01,BELGIO,BEL,AIRE,0,0,1,1,0,2
7,2022,PUGLIA,16,BELGIO,BEL,AIRE,1,0,2,1,0,4
7,2022,SARDEGNA,20,BELGIO,BEL,AIRE,0,0,0,1,4,5
7,2022,SICILIA,19,BELGIO,BEL,AIRE,2,6,2,3,12,25
7,2022,TOSCANA,09,BELGIO,BEL,AIRE,1,0,1,1,0,3
7,2022,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,0,0,1,1
7,2022,VENETO,05,BELGIO,BEL,AIRE,0,0,1,4,1,6
7,2022,BASILICATA,17,BRASILE,BRA,AIRE,0,0,1,0,0,1
7,2022,CALABRIA,18,BRASILE,BRA,AIRE,0,0,2,3,7,12
7,2022,CAMPANIA,15,BRASILE,BRA,AIRE,0,0,2,0,0,2
7,2022,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,1,1,0,0,2
7,2022,FRIULI VENEZIA GIULIA,06,BRASILE,BRA,AIRE,0,0,2,4,2,8
7,2022,LAZIO,12,BRASILE,BRA,AIRE,0,0,1,5,0,6
7,2022,LIGURIA,07,BRASILE,BRA,AIRE,3,1,0,5,0,9
7,2022,LOMBARDIA,03,BRASILE,BRA,AIRE,0,1,5,0,1,7
7,2022,MARCHE,11,BRASILE,BRA,AIRE,0,0,0,1,1,2
7,2022,PIEMONTE,01,BRASILE,BRA,AIRE,0,0,0,3,2,5
7,2022,PUGLIA,16,BRASILE,BRA,AIRE,0,1,1,3,2,7
7,2022,SICILIA,19,BRASILE,BRA,AIRE,0,2,0,0,0,2
7,2022,TOSCANA,09,BRASILE,BRA,AIRE,3,0,1,6,15,25
7,2022,TRENTINO ALTO ADIGE,04,BRASILE,BRA,AIRE,0,0,3,2,0,5
7,2022,VENETO,05,BRASILE,BRA,AIRE,9,2,12,37,7,67
7,2022,EMILIA ROMAGNA,08,BULGARIA,BGR,AIRE,0,0,2,3,5,10
7,2022,LAZIO,12,BULGARIA,BGR,AIRE,0,0,0,0,1,1
7,2022,LOMBARDIA,03,BULGARIA,BGR,AIRE,1,0,1,0,0,2
7,2022,PIEMONTE,01,BULGARIA,BGR,AIRE,0,0,0,1,1,2
7,2022,PUGLIA,16,BULGARIA,BGR,AIRE,1,0,1,5,1,8
7,2022,SICILIA,19,BULGARIA,BGR,AIRE,0,0,2,1,2,5
7,2022,PIEMONTE,01,BURKINA FASO,BFA,AIRE,0,0,2,0,0,2
7,2022,VENETO,05,CAMBOGIA,KHM,AIRE,0,1,4,0,0,5
7,2022,SICILIA,19,CAMERUN,CMR,AIRE,0,4,0,0,0,4
7,2022,ABRUZZO,13,CANADA,CAN,AIRE,0,0,0,1,0,1
7,2022,EMILIA ROMAGNA,08,CANADA,CAN,AIRE,0,0,0,0,1,1
7,2022,LAZIO,12,CANADA,CAN,AIRE,0,0,1,3,0,4
7,2022,LOMBARDIA,03,CANADA,CAN,AIRE,0,0,0,0,2,2
7,2022,TOSCANA,09,CANADA,CAN,AIRE,0,0,1,0,1,2
7,2022,UMBRIA,10,CANADA,CAN,AIRE,0,1,0,0,0,1
7,2022,VENETO,05,CANADA,CAN,AIRE,0,0,1,0,0,1
7,2022,LAZIO,12,CILE,CHL,AIRE,0,0,1,2,0,3
7,2022,LOMBARDIA,03,CILE,CHL,AIRE,0,0,1,2,0,3
7,2022,MARCHE,11,CILE,CHL,AIRE,0,1,0,0,0,1
7,2022,SICILIA,19,CILE,CHL,AIRE,0,5,0,1,0,6
7,2022,ABRUZZO,13,CIPRO,CYP,AIRE,0,0,0,0,1,1
7,2022,LOMBARDIA,03,CIPRO,CYP,AIRE,0,0,0,0,1,1
7,2022,SARDEGNA,20,CIPRO,CYP,AIRE,0,0,0,0,1,1
7,2022,EMILIA ROMAGNA,08,COLOMBIA,COL,AIRE,0,0,0,2,1,3
7,2022,LAZIO,12,COLOMBIA,COL,AIRE,0,1,0,0,0,1
7,2022,MARCHE,11,COLOMBIA,COL,AIRE,0,0,1,0,0,1
7,2022,PIEMONTE,01,COLOMBIA,COL,AIRE,0,0,0,1,0,1
7,2022,VALLE D'AOSTA,02,COLOMBIA,COL,AIRE,0,0,1,0,0,1
7,2022,LIGURIA,07,COSTA D'AVORIO,CIV,AIRE,0,0,0,0,3,3
7,2022,ABRUZZO,13,CROAZIA,HRV,AIRE,0,0,0,0,5,5
7,2022,FRIULI VENEZIA GIULIA,06,CROAZIA,HRV,AIRE,1,0,0,0,1,2
7,2022,VENETO,05,CROAZIA,HRV,AIRE,0,1,0,0,0,1
7,2022,ABRUZZO,13,DANIMARCA,DNK,AIRE,0,1,0,0,0,1
7,2022,LAZIO,12,DANIMARCA,DNK,AIRE,0,0,2,0,4,6
7,2022,LOMBARDIA,03,DANIMARCA,DNK,AIRE,0,1,0,0,0,1
7,2022,SARDEGNA,20,DANIMARCA,DNK,AIRE,0,0,1,0,2,3
7,2022,VENETO,05,DANIMARCA,DNK,AIRE,0,3,1,3,1,8
7,2022,EMILIA ROMAGNA,08,ECUADOR,ECU,AIRE,0,0,2,0,0,2
7,2022,LIGURIA,07,ECUADOR,ECU,AIRE,0,0,1,0,0,1
7,2022,LOMBARDIA,03,ECUADOR,ECU,AIRE,0,0,1,0,1,2
7,2022,LAZIO,12,EGITTO,EGY,AIRE,2,0,1,2,2,7
7,2022,SARDEGNA,20,EGITTO,EGY,AIRE,1,0,0,0,0,1
7,2022,VENETO,05,EGITTO,EGY,AIRE,0,1,0,0,0,1
7,2022,ABRUZZO,13,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2022,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,0,2,2
7,2022,LAZIO,12,EMIRATI ARABI UNITI,ARE,AIRE,2,1,2,2,4,11
7,2022,LIGURIA,07,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2022,LOMBARDIA,03,EMIRATI ARABI UNITI,ARE,AIRE,1,0,3,5,4,13
7,2022,PIEMONTE,01,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2022,PUGLIA,16,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,0,2,2
7,2022,SICILIA,19,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,1,1,3
7,2022,TOSCANA,09,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2022,TRENTINO ALTO ADIGE,04,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2022,VENETO,05,EMIRATI ARABI UNITI,ARE,AIRE,0,1,2,0,1,4
7,2022,LAZIO,12,ESTONIA,EST,AIRE,1,0,1,0,0,2
7,2022,LOMBARDIA,03,ESTONIA,EST,AIRE,0,5,0,0,0,5
7,2022,CAMPANIA,15,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,0,2,2
7,2022,EMILIA ROMAGNA,08,FEDERAZIONE RUSSA,RUS,AIRE,0,0,1,1,5,7
7,2022,LAZIO,12,FEDERAZIONE RUSSA,RUS,AIRE,2,0,1,0,4,7
7,2022,LOMBARDIA,03,FEDERAZIONE RUSSA,RUS,AIRE,0,0,2,0,0,2
7,2022,TOSCANA,09,FEDERAZIONE RUSSA,RUS,AIRE,0,0,1,0,6,7
7,2022,VENETO,05,FEDERAZIONE RUSSA,RUS,AIRE,0,1,0,0,0,1
7,2022,ABRUZZO,13,FILIPPINE,PHL,AIRE,0,0,1,0,1,2
7,2022,LAZIO,12,FINLANDIA,FIN,AIRE,1,0,0,0,1,2
7,2022,MARCHE,11,FINLANDIA,FIN,AIRE,0,1,0,0,0,1
7,2022,SICILIA,19,FINLANDIA,FIN,AIRE,0,0,0,1,0,1
7,2022,VENETO,05,FINLANDIA,FIN,AIRE,0,0,0,0,1,1
7,2022,ABRUZZO,13,FRANCIA,FRA,AIRE,1,2,0,3,0,6
7,2022,CALABRIA,18,FRANCIA,FRA,AIRE,2,3,2,1,0,8
7,2022,CAMPANIA,15,FRANCIA,FRA,AIRE,3,3,4,1,6,17
7,2022,EMILIA ROMAGNA,08,FRANCIA,FRA,AIRE,2,1,5,6,9,23
7,2022,FRIULI VENEZIA GIULIA,06,FRANCIA,FRA,AIRE,0,1,0,0,1,2
7,2022,LAZIO,12,FRANCIA,FRA,AIRE,7,3,6,6,14,36
7,2022,LIGURIA,07,FRANCIA,FRA,AIRE,3,3,5,12,7,30
7,2022,LOMBARDIA,03,FRANCIA,FRA,AIRE,3,5,8,11,11,38
7,2022,MARCHE,11,FRANCIA,FRA,AIRE,3,0,1,0,2,6
7,2022,MOLISE,14,FRANCIA,FRA,AIRE,0,0,0,0,2,2
7,2022,PIEMONTE,01,FRANCIA,FRA,AIRE,2,1,4,15,24,46
7,2022,PUGLIA,16,FRANCIA,FRA,AIRE,4,0,1,2,6,13
7,2022,SARDEGNA,20,FRANCIA,FRA,AIRE,1,0,0,0,3,4
7,2022,SICILIA,19,FRANCIA,FRA,AIRE,5,1,9,5,11,31
7,2022,TOSCANA,09,FRANCIA,FRA,AIRE,1,3,6,5,10,25
7,2022,TRENTINO ALTO ADIGE,04,FRANCIA,FRA,AIRE,1,0,1,0,0,2
7,2022,UMBRIA,10,FRANCIA,FRA,AIRE,0,0,1,0,1,2
7,2022,VALLE D'AOSTA,02,FRANCIA,FRA,AIRE,0,0,0,1,6,7
7,2022,VENETO,05,FRANCIA,FRA,AIRE,1,1,7,7,5,21
7,2022,LOMBARDIA,03,GEORGIA,GEO,AIRE,0,0,0,0,1,1
7,2022,ABRUZZO,13,GERMANIA,DEU,AIRE,0,0,1,0,0,1
7,2022,CALABRIA,18,GERMANIA,DEU,AIRE,0,2,2,2,6,12
7,2022,CAMPANIA,15,GERMANIA,DEU,AIRE,3,4,7,4,12,30
7,2022,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,0,0,7,3,8,18
7,2022,FRIULI VENEZIA GIULIA,06,GERMANIA,DEU,AIRE,0,0,0,0,2,2
7,2022,LAZIO,12,GERMANIA,DEU,AIRE,2,3,5,10,13,33
7,2022,LIGURIA,07,GERMANIA,DEU,AIRE,1,0,2,8,16,27
7,2022,LOMBARDIA,03,GERMANIA,DEU,AIRE,4,5,10,18,39,76
7,2022,MARCHE,11,GERMANIA,DEU,AIRE,0,1,0,0,0,1
7,2022,PIEMONTE,01,GERMANIA,DEU,AIRE,1,1,5,9,7,23
7,2022,PUGLIA,16,GERMANIA,DEU,AIRE,3,6,3,5,8,25
7,2022,SARDEGNA,20,GERMANIA,DEU,AIRE,3,0,2,9,6,20
7,2022,SICILIA,19,GERMANIA,DEU,AIRE,6,23,2,10,19,60
7,2022,TOSCANA,09,GERMANIA,DEU,AIRE,2,0,3,8,15,28
7,2022,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,0,0,0,4,3,7
7,2022,UMBRIA,10,GERMANIA,DEU,AIRE,0,1,0,0,3,4
7,2022,VENETO,05,GERMANIA,DEU,AIRE,1,2,7,7,12,29
7,2022,EMILIA ROMAGNA,08,GIAPPONE,JPN,AIRE,1,0,0,0,0,1
7,2022,LIGURIA,07,GIAPPONE,JPN,AIRE,0,0,0,0,2,2
7,2022,LOMBARDIA,03,GIAPPONE,JPN,AIRE,3,0,0,3,0,6
7,2022,SARDEGNA,20,GIAPPONE,JPN,AIRE,0,0,1,0,0,1
7,2022,TOSCANA,09,GIAPPONE,JPN,AIRE,0,0,0,0,1,1
7,2022,EMILIA ROMAGNA,08,GIBILTERRA,GIB,AIRE,0,0,0,1,3,4
7,2022,TOSCANA,09,GIBILTERRA,GIB,AIRE,1,0,1,0,0,2
7,2022,PUGLIA,16,GIORDANIA,JOR,AIRE,1,2,0,1,0,4
7,2022,EMILIA ROMAGNA,08,GRECIA,GRC,AIRE,0,0,0,0,1,1
7,2022,LAZIO,12,GRECIA,GRC,AIRE,0,0,0,0,1,1
7,2022,LIGURIA,07,GRECIA,GRC,AIRE,1,1,1,0,0,3
7,2022,LOMBARDIA,03,GRECIA,GRC,AIRE,0,0,0,0,12,12
7,2022,PIEMONTE,01,GRECIA,GRC,AIRE,0,0,0,0,3,3
7,2022,PUGLIA,16,GRECIA,GRC,AIRE,4,0,1,0,0,5
7,2022,SICILIA,19,GRECIA,GRC,AIRE,0,1,1,6,2,10
7,2022,TOSCANA,09,GRECIA,GRC,AIRE,0,1,0,0,0,1
7,2022,VENETO,05,GRECIA,GRC,AIRE,0,0,0,0,2,2
7,2022,ABRUZZO,13,GUATEMALA,GTM,AIRE,0,0,0,2,0,2
7,2022,VENETO,05,GUATEMALA,GTM,AIRE,0,0,1,3,0,4
7,2022,PIEMONTE,01,GUINEA BISSAU,GNB,AIRE,0,0,1,1,0,2
7,2022,LAZIO,12,IGNOTO,,AIRE,0,0,1,0,10,11
7,2022,PIEMONTE,01,IGNOTO,,AIRE,0,0,0,1,0,1
7,2022,LOMBARDIA,03,INDONESIA,IDN,AIRE,0,1,0,0,0,1
7,2022,VENETO,05,INDONESIA,IDN,AIRE,0,0,3,1,0,4
7,2022,LOMBARDIA,03,IRAN,IRN,AIRE,0,0,1,0,0,1
7,2022,PUGLIA,16,IRAQ,IRQ,AIRE,0,0,0,0,1,1
7,2022,SICILIA,19,IRAQ,IRQ,AIRE,1,1,3,5,1,11
7,2022,CALABRIA,18,IRLANDA,IRL,AIRE,0,0,1,0,1,2
7,2022,CAMPANIA,15,IRLANDA,IRL,AIRE,2,0,1,14,4,21
7,2022,EMILIA ROMAGNA,08,IRLANDA,IRL,AIRE,2,0,3,0,3,8
7,2022,LAZIO,12,IRLANDA,IRL,AIRE,2,3,4,6,3,18
7,2022,LOMBARDIA,03,IRLANDA,IRL,AIRE,1,0,2,2,9,14
7,2022,PIEMONTE,01,IRLANDA,IRL,AIRE,0,0,0,0,1,1
7,2022,PUGLIA,16,IRLANDA,IRL,AIRE,0,1,0,0,0,1
7,2022,SARDEGNA,20,IRLANDA,IRL,AIRE,0,0,0,0,1,1
7,2022,SICILIA,19,IRLANDA,IRL,AIRE,1,1,0,2,0,4
7,2022,UMBRIA,10,IRLANDA,IRL,AIRE,0,0,1,1,6,8
7,2022,EMILIA ROMAGNA,08,ISRAELE,ISR,AIRE,0,0,0,0,1,1
7,2022,LAZIO,12,ISRAELE,ISR,AIRE,0,1,2,1,0,4
7,2022,LOMBARDIA,03,ISRAELE,ISR,AIRE,0,0,0,0,1,1
7,2022,PIEMONTE,01,ISRAELE,ISR,AIRE,0,0,0,0,1,1
7,2022,VENETO,05,ISRAELE,ISR,AIRE,0,0,1,6,0,7
7,2022,LAZIO,12,KENYA,KEN,AIRE,0,0,2,0,0,2
7,2022,SARDEGNA,20,KENYA,KEN,AIRE,0,0,0,1,0,1
7,2022,SICILIA,19,KENYA,KEN,AIRE,0,0,0,0,1,1
7,2022,PIEMONTE,01,KUWAIT,KWT,AIRE,0,0,1,0,0,1
7,2022,LOMBARDIA,03,LETTONIA,LVA,AIRE,0,0,0,4,0,4
7,2022,MARCHE,11,LITUANIA,LTU,AIRE,0,0,1,0,0,1
7,2022,CALABRIA,18,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
7,2022,CAMPANIA,15,LUSSEMBURGO,LUX,AIRE,0,0,1,1,3,5
7,2022,LAZIO,12,LUSSEMBURGO,LUX,AIRE,2,0,1,0,1,4
7,2022,LIGURIA,07,LUSSEMBURGO,LUX,AIRE,0,0,0,0,2,2
7,2022,LOMBARDIA,03,LUSSEMBURGO,LUX,AIRE,2,0,1,5,4,12
7,2022,MARCHE,11,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
7,2022,PIEMONTE,01,LUSSEMBURGO,LUX,AIRE,0,0,0,2,0,2
7,2022,PUGLIA,16,LUSSEMBURGO,LUX,AIRE,1,0,1,0,1,3
7,2022,TOSCANA,09,LUSSEMBURGO,LUX,AIRE,1,2,0,5,0,8
7,2022,TRENTINO ALTO ADIGE,04,LUSSEMBURGO,LUX,AIRE,0,0,1,0,0,1
7,2022,VENETO,05,LUSSEMBURGO,LUX,AIRE,0,0,4,5,1,10
7,2022,PIEMONTE,01,MACEDONIA DEL NORD,MKD,AIRE,1,0,0,0,0,1
7,2022,VENETO,05,MACEDONIA DEL NORD,MKD,AIRE,1,0,1,0,0,2
7,2022,BASILICATA,17,MADAGASCAR,MDG,AIRE,2,0,0,0,0,2
7,2022,CAMPANIA,15,MADAGASCAR,MDG,AIRE,1,0,0,0,0,1
7,2022,LOMBARDIA,03,MALAYSIA,MYS,AIRE,0,1,2,2,0,5
7,2022,SARDEGNA,20,MALAYSIA,MYS,AIRE,0,1,0,0,0,1
7,2022,VENETO,05,MALAYSIA,MYS,AIRE,0,0,0,0,2,2
7,2022,ABRUZZO,13,MALTA,MLT,AIRE,0,1,0,0,0,1
7,2022,CAMPANIA,15,MALTA,MLT,AIRE,0,1,0,0,0,1
7,2022,EMILIA ROMAGNA,08,MALTA,MLT,AIRE,0,0,1,0,0,1
7,2022,LAZIO,12,MALTA,MLT,AIRE,0,0,1,3,0,4
7,2022,LOMBARDIA,03,MALTA,MLT,AIRE,0,0,2,0,4,6
7,2022,PIEMONTE,01,MALTA,MLT,AIRE,0,1,0,0,0,1
7,2022,PUGLIA,16,MALTA,MLT,AIRE,0,2,0,0,0,2
7,2022,SICILIA,19,MALTA,MLT,AIRE,1,3,13,5,10,32
7,2022,TOSCANA,09,MALTA,MLT,AIRE,0,0,0,0,1,1
7,2022,VALLE D'AOSTA,02,MALTA,MLT,AIRE,0,0,1,0,0,1
7,2022,VENETO,05,MALTA,MLT,AIRE,0,0,0,4,0,4
7,2022,LOMBARDIA,03,MAROCCO,MAR,AIRE,0,0,1,3,1,5
7,2022,PIEMONTE,01,MAROCCO,MAR,AIRE,0,0,0,0,1,1
7,2022,SARDEGNA,20,MAROCCO,MAR,AIRE,0,1,0,0,0,1
7,2022,EMILIA ROMAGNA,08,MESSICO,MEX,AIRE,0,0,0,0,3,3
7,2022,LAZIO,12,MESSICO,MEX,AIRE,0,0,0,1,1,2
7,2022,LOMBARDIA,03,MESSICO,MEX,AIRE,0,1,0,0,0,1
7,2022,PIEMONTE,01,MESSICO,MEX,AIRE,0,0,2,1,9,12
7,2022,TOSCANA,09,MESSICO,MEX,AIRE,1,1,0,0,1,3
7,2022,LIGURIA,07,MONACO,MCO,AIRE,0,0,0,0,4,4
